"Attleboro"	51.4	7:12
"Mansfield"	40.0	7:22
"Sharon"	29.2	7:33
"Canton Jct."	24.1	7:40
"Route 128"	18.8	7:45
"Hyde Park"	13.5	7:51
"Back Bay"	2.1	8:00
"South Station"	0	8:06
