"Providence"	70.1	8:26
"Pawtucket"	63.6	8:31
"South Attleboro"	59.7	8:34
"Attleboro"	51.4	8:39
"Mansfield"	40.0	8:45
"Sharon"	29.2	8:50
"Canton Jct"	24.1	8:54
"Route 128"	18.8	8:57
"Readville"	15.5	9:00
"Hyde Park"	13.5	9:02
"Cummins Hwy"	10.6	9:04
"Forest Hills"	8.3	9:08
"Ruggles"	4.0	9:11
"Back Bay"	2.1	9:13
"South Station"	0.0	9:15
