"Providence"	70.1	8:41
"Pawtucket"	63.6	8:46
"South Attleboro"	59.7	8:49
"Attleboro"	51.4	8:54
"Mansfield"	40.0	9:00
"Sharon"	29.2	9:05
"Canton Jct"	24.1	9:09
"Route 128"	18.8	9:12
"Readville"	15.5	9:15
"Hyde Park"	13.5	9:17
"Cummins Hwy"	10.6	9:19
"Forest Hills"	8.3	9:23
"Ruggles"	4.0	9:26
"Back Bay"	2.1	9:28
"South Station"	0.0	9:30
