"Providence"	70.1	11:00
"Pawtucket"	63.6	10:55
"South Attleboro"	59.7	10:52
"Attleboro"	51.4	10:47
"Mansfield"	40.0	10:41
"Sharon"	29.2	10:36
"Canton Jct"	24.1	10:32
"Route 128"	18.8	10:29
"Readville"	15.5	10:26
"Hyde Park"	13.5	10:24
"Cummins Hwy"	10.6	10:22
"Forest Hills"	8.3	10:18
"Ruggles"	4.0	10:15
"Back Bay"	2.1	10:13
"South Station"	0.0	10:11
