"Providence"	70.1	4:26
"Pawtucket"	63.6	4:31
"South Attleboro"	59.7	4:34
"Attleboro"	51.4	4:39
"Mansfield"	40.0	4:45
"Sharon"	29.2	4:50
"Canton Jct"	24.1	4:54
"Route 128"	18.8	4:57
"Readville"	15.5	5:00
"Hyde Park"	13.5	5:02
"Cummins Hwy"	10.6	5:04
"Forest Hills"	8.3	5:08
"Ruggles"	4.0	5:11
"Back Bay"	2.1	5:13
"South Station"	0.0	5:15
