"Providence"	70.1	10:41
"Pawtucket"	63.6	10:46
"South Attleboro"	59.7	10:49
"Attleboro"	51.4	10:54
"Mansfield"	40.0	11:00
"Sharon"	29.2	11:05
"Canton Jct"	24.1	11:09
"Route 128"	18.8	11:12
"Readville"	15.5	11:15
"Hyde Park"	13.5	11:17
"Cummins Hwy"	10.6	11:19
"Forest Hills"	8.3	11:23
"Ruggles"	4.0	11:26
"Back Bay"	2.1	11:28
"South Station"	0.0	11:30
