"Providence"	70.1	4:41
"Pawtucket"	63.6	4:46
"South Attleboro"	59.7	4:49
"Attleboro"	51.4	4:54
"Mansfield"	40.0	5:00
"Sharon"	29.2	5:05
"Canton Jct"	24.1	5:09
"Route 128"	18.8	5:12
"Readville"	15.5	5:15
"Hyde Park"	13.5	5:17
"Cummins Hwy"	10.6	5:19
"Forest Hills"	8.3	5:23
"Ruggles"	4.0	5:26
"Back Bay"	2.1	5:28
"South Station"	0.0	5:30
