"Providence"	70.1	6:00
"South Attleboro"	59.7	6:09
"Attleboro"	51.4	6:19
"Mansfield"	40.0	6:29
"Sharon"	29.2	6:39
"Route 128"	18.8	6:47
"Back Bay"	2.1	6:59
"South Station"	0	7:05
