"Providence"	70.1	7:56
"Pawtucket"	63.6	8:01
"South Attleboro"	59.7	8:04
"Attleboro"	51.4	8:09
"Mansfield"	40.0	8:15
"Sharon"	29.2	8:20
"Canton Jct"	24.1	8:24
"Route 128"	18.8	8:27
"Readville"	15.5	8:30
"Hyde Park"	13.5	8:32
"Cummins Hwy"	10.6	8:34
"Forest Hills"	8.3	8:38
"Ruggles"	4.0	8:41
"Back Bay"	2.1	8:43
"South Station"	0.0	8:45
