"Providence"	70.1	7:50
"South Attleboro"	59.7	8:00
"Attleboro"	51.4	8:10
"Mansfield"	40.0	8:20
"Sharon"	29.2	8:29
"Route 128"	18.8	8:37
"Back Bay"	2.1	8:51
"South Station"	0	8:57
