"Providence"	70.1	8:00
"Pawtucket"	63.6	7:55
"South Attleboro"	59.7	7:52
"Attleboro"	51.4	7:47
"Mansfield"	40.0	7:41
"Sharon"	29.2	7:36
"Canton Jct"	24.1	7:32
"Route 128"	18.8	7:29
"Readville"	15.5	7:26
"Hyde Park"	13.5	7:24
"Cummins Hwy"	10.6	7:22
"Forest Hills"	8.3	7:18
"Ruggles"	4.0	7:15
"Back Bay"	2.1	7:13
"South Station"	0.0	7:11
