"Providence"	70.1	5:00
"South Attleboro"	59.7	5:09
"Attleboro"	51.4	5:19
"Mansfield"	40.0	5:29
"Sharon"	29.2	5:38
"Canton Jct."	24.1	5:45
"Route 128"	18.8	5:50
"Hyde Park"	13.5	5:55
"Ruggles"	4.0	6:04
"Back Bay"	2.1	6:08
"South Station"	0	6:14
