"Providence"	70.1	7:15
"Pawtucket"	63.6	7:10
"South Attleboro"	59.7	7:07
"Attleboro"	51.4	7:02
"Mansfield"	40.0	6:56
"Sharon"	29.2	6:51
"Canton Jct"	24.1	6:47
"Route 128"	18.8	6:44
"Readville"	15.5	6:41
"Hyde Park"	13.5	6:39
"Cummins Hwy"	10.6	6:37
"Forest Hills"	8.3	6:33
"Ruggles"	4.0	6:30
"Back Bay"	2.1	6:28
"South Station"	0.0	6:26
