"Providence"	70.1	12:30
"Pawtucket"	63.6	12:25
"South Attleboro"	59.7	12:22
"Attleboro"	51.4	12:17
"Mansfield"	40.0	12:11
"Sharon"	29.2	12:06
"Canton Jct"	24.1	12:02
"Route 128"	18.8	11:59
"Readville"	15.5	11:56
"Hyde Park"	13.5	11:54
"Cummins Hwy"	10.6	11:52
"Forest Hills"	8.3	11:48
"Ruggles"	4.0	11:45
"Back Bay"	2.1	11:43
"South Station"	0.0	11:41
