"Providence"	70.1	11:15
"South Attleboro"	59.7	11:24
"Attleboro"	51.4	11:34
"Mansfield"	40.0	11:44
"Sharon"	29.2	11:53
"Canton Jct."	24.1	12:00
"Route 128"	18.8	12:05
"Hyde Park"	13.5	12:10
"Ruggles"	4.0	12:19
"Back Bay"	2.1	12:23
"South Station"	0	12:28
