"Providence"	70.1	9:41
"Pawtucket"	63.6	9:46
"South Attleboro"	59.7	9:49
"Attleboro"	51.4	9:54
"Mansfield"	40.0	10:00
"Sharon"	29.2	10:05
"Canton Jct"	24.1	10:09
"Route 128"	18.8	10:12
"Readville"	15.5	10:15
"Hyde Park"	13.5	10:17
"Cummins Hwy"	10.6	10:19
"Forest Hills"	8.3	10:23
"Ruggles"	4.0	10:26
"Back Bay"	2.1	10:28
"South Station"	0.0	10:30
