"Providence"	70.1	7:30
"Pawtucket"	63.6	7:25
"South Attleboro"	59.7	7:22
"Attleboro"	51.4	7:17
"Mansfield"	40.0	7:11
"Sharon"	29.2	7:06
"Canton Jct"	24.1	7:02
"Route 128"	18.8	6:59
"Readville"	15.5	6:56
"Hyde Park"	13.5	6:54
"Cummins Hwy"	10.6	6:52
"Forest Hills"	8.3	6:48
"Ruggles"	4.0	6:45
"Back Bay"	2.1	6:43
"South Station"	0.0	6:41
