"Providence"	70.1	7:41
"Pawtucket"	63.6	7:46
"South Attleboro"	59.7	7:49
"Attleboro"	51.4	7:54
"Mansfield"	40.0	8:00
"Sharon"	29.2	8:05
"Canton Jct"	24.1	8:09
"Route 128"	18.8	8:12
"Readville"	15.5	8:15
"Hyde Park"	13.5	8:17
"Cummins Hwy"	10.6	8:19
"Forest Hills"	8.3	8:23
"Ruggles"	4.0	8:26
"Back Bay"	2.1	8:28
"South Station"	0.0	8:30
