"Providence"	70.1	10:11
"Pawtucket"	63.6	10:16
"South Attleboro"	59.7	10:19
"Attleboro"	51.4	10:24
"Mansfield"	40.0	10:30
"Sharon"	29.2	10:35
"Canton Jct"	24.1	10:39
"Route 128"	18.8	10:42
"Readville"	15.5	10:45
"Hyde Park"	13.5	10:47
"Cummins Hwy"	10.6	10:49
"Forest Hills"	8.3	10:53
"Ruggles"	4.0	10:56
"Back Bay"	2.1	10:58
"South Station"	0.0	11:00
