"Providence"	70.1	10:00
"Pawtucket"	63.6	9:55
"South Attleboro"	59.7	9:52
"Attleboro"	51.4	9:47
"Mansfield"	40.0	9:41
"Sharon"	29.2	9:36
"Canton Jct"	24.1	9:32
"Route 128"	18.8	9:29
"Readville"	15.5	9:26
"Hyde Park"	13.5	9:24
"Cummins Hwy"	10.6	9:22
"Forest Hills"	8.3	9:18
"Ruggles"	4.0	9:15
"Back Bay"	2.1	9:13
"South Station"	0.0	9:11
