"Providence"	70.1	10:15
"Pawtucket"	63.6	10:10
"South Attleboro"	59.7	10:07
"Attleboro"	51.4	10:02
"Mansfield"	40.0	9:56
"Sharon"	29.2	9:51
"Canton Jct"	24.1	9:47
"Route 128"	18.8	9:44
"Readville"	15.5	9:41
"Hyde Park"	13.5	9:39
"Cummins Hwy"	10.6	9:37
"Forest Hills"	8.3	9:33
"Ruggles"	4.0	9:30
"Back Bay"	2.1	9:28
"South Station"	0.0	9:26
