"Providence"	70.1	7:45
"Pawtucket"	63.6	7:40
"South Attleboro"	59.7	7:37
"Attleboro"	51.4	7:32
"Mansfield"	40.0	7:26
"Sharon"	29.2	7:21
"Canton Jct"	24.1	7:17
"Route 128"	18.8	7:14
"Readville"	15.5	7:11
"Hyde Park"	13.5	7:09
"Cummins Hwy"	10.6	7:07
"Forest Hills"	8.3	7:03
"Ruggles"	4.0	7:00
"Back Bay"	2.1	6:58
"South Station"	0.0	6:56
