"Providence"	70.1	9:10
"Pawtucket"	63.6	9:05
"South Attleboro"	59.7	9:02
"Attleboro"	51.4	8:57
"Mansfield"	40.0	8:51
"Sharon"	29.2	8:46
"Canton Jct"	24.1	8:42
"Route 128"	18.8	8:39
"Readville"	15.5	8:36
"Hyde Park"	13.5	8:34
"Cummins Hwy"	10.6	8:32
"Forest Hills"	8.3	8:28
"Ruggles"	4.0	8:25
"Back Bay"	2.1	8:23
"South Station"	0.0	8:21
