"Providence"	70.1	6:41
"Pawtucket"	63.6	6:46
"South Attleboro"	59.7	6:49
"Attleboro"	51.4	6:54
"Mansfield"	40.0	7:00
"Sharon"	29.2	7:05
"Canton Jct"	24.1	7:09
"Route 128"	18.8	7:12
"Readville"	15.5	7:15
"Hyde Park"	13.5	7:17
"Cummins Hwy"	10.6	7:19
"Forest Hills"	8.3	7:23
"Ruggles"	4.0	7:26
"Back Bay"	2.1	7:28
"South Station"	0.0	7:30
