"Providence"	70.1	4:56
"Pawtucket"	63.6	5:01
"South Attleboro"	59.7	5:04
"Attleboro"	51.4	5:09
"Mansfield"	40.0	5:15
"Sharon"	29.2	5:20
"Canton Jct"	24.1	5:24
"Route 128"	18.8	5:27
"Readville"	15.5	5:30
"Hyde Park"	13.5	5:32
"Cummins Hwy"	10.6	5:34
"Forest Hills"	8.3	5:38
"Ruggles"	4.0	5:41
"Back Bay"	2.1	5:43
"South Station"	0.0	5:45
