"Providence"	70.1	8:11
"Pawtucket"	63.6	8:16
"South Attleboro"	59.7	8:19
"Attleboro"	51.4	8:24
"Mansfield"	40.0	8:30
"Sharon"	29.2	8:35
"Canton Jct"	24.1	8:39
"Route 128"	18.8	8:42
"Readville"	15.5	8:45
"Hyde Park"	13.5	8:47
"Cummins Hwy"	10.6	8:49
"Forest Hills"	8.3	8:53
"Ruggles"	4.0	8:56
"Back Bay"	2.1	8:58
"South Station"	0.0	9:00
