"Providence"	70.1	9:50
"South Attleboro"	59.7	9:59
"Attleboro"	51.4	10:09
"Mansfield"	40.0	10:19
"Sharon"	29.2	10:28
"Route 128"	18.8	10:37
"Ruggles"	4.0	10:50
"Back Bay"	2.1	10:54
"South Station"	0	10:59
