"Providence"	70.1	13:00
"Pawtucket"	63.6	12:55
"South Attleboro"	59.7	12:52
"Attleboro"	51.4	12:47
"Mansfield"	40.0	12:41
"Sharon"	29.2	12:36
"Canton Jct"	24.1	12:32
"Route 128"	18.8	12:29
"Readville"	15.5	12:26
"Hyde Park"	13.5	12:24
"Cummins Hwy"	10.6	12:22
"Forest Hills"	8.3	12:18
"Ruggles"	4.0	12:15
"Back Bay"	2.1	12:13
"South Station"	0.0	12:11
