"Providence"	70.1	9:00
"Pawtucket"	63.6	8:55
"South Attleboro"	59.7	8:52
"Attleboro"	51.4	8:47
"Mansfield"	40.0	8:41
"Sharon"	29.2	8:36
"Canton Jct"	24.1	8:32
"Route 128"	18.8	8:29
"Readville"	15.5	8:26
"Hyde Park"	13.5	8:24
"Cummins Hwy"	10.6	8:22
"Forest Hills"	8.3	8:18
"Ruggles"	4.0	8:15
"Back Bay"	2.1	8:13
"South Station"	0.0	8:11
