"Providence"	70.1	5:11
"Pawtucket"	63.6	5:16
"South Attleboro"	59.7	5:19
"Attleboro"	51.4	5:24
"Mansfield"	40.0	5:30
"Sharon"	29.2	5:35
"Canton Jct"	24.1	5:39
"Route 128"	18.8	5:42
"Readville"	15.5	5:45
"Hyde Park"	13.5	5:47
"Cummins Hwy"	10.6	5:49
"Forest Hills"	8.3	5:53
"Ruggles"	4.0	5:56
"Back Bay"	2.1	5:58
"South Station"	0.0	6:00
