"Providence"	70.1	11:30
"Pawtucket"	63.6	11:25
"South Attleboro"	59.7	11:22
"Attleboro"	51.4	11:17
"Mansfield"	40.0	11:11
"Sharon"	29.2	11:06
"Canton Jct"	24.1	11:02
"Route 128"	18.8	10:59
"Readville"	15.5	10:56
"Hyde Park"	13.5	10:54
"Cummins Hwy"	10.6	10:52
"Forest Hills"	8.3	10:48
"Ruggles"	4.0	10:45
"Back Bay"	2.1	10:43
"South Station"	0.0	10:41
